0N,1N,2N,3N,4N,0c,1c,2c,3c,4c
4.5424706666666665,0.641093184900985,0.7156284875049568,0.9083929073982753,1.1156578578493093,4.549538992715444,0.6486421084108523,0.7506211289999828,0.9419728192850558,1.1156578578493068
4.5424706666666665,1.2903724507598011,1.967240392379872,2.6508411351327377,3.6532797325111113,4.557472963930547,1.3234621480418745,2.119748049281951,3.0273799199753264,3.653279732511102
4.5424706666666665,0.7999427437338249,0.8280825547067432,0.9849497682406684,1.1940000000000006,4.566198666666667,0.8406141572571979,1.2070897968259071,1.2711919671860716,1.1940000000000002
4.5424706666666665,1.9177677499460624,3.33172210394033,4.548257197249832,5.13926666666667,4.919928,2.8356794280264306,4.651434502717086,4.971247271525591,5.139266666666661
4.5424706666666665,0.3834503115049846,0.175563000244339,0.1417836480045702,0.1608383618076382,4.543119029074549,0.38461353395761755,0.17781528266962573,0.1444405060313772,0.16083836180763803
